time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,Robot_ImpactVel_7,EE_ImpactVel_0,EE_ImpactVel_1,EE_ImpactVel_2,EE_ImpactVel_3,EE_ImpactVel_4,EE_ImpactVel_5,EE_ImpactVel_6,EE_ImpactVel_7,EE_ImpactVel_8,EE_ImpactVel_9,EE_ImpactVel_10,EE_ImpactVel_11,EE_ImpactVel_12,EE_ImpactVel_13,EE_ImpactVel_14,EE_ImpactVel_15,EE_ImpactVel_16,EE_ImpactVel_17,EE_ImpactVel_18,EE_ImpactVel_19,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,Robot_CRI_7,EE_CRI_0,EE_CRI_1,EE_CRI_2,EE_CRI_3,EE_CRI_4,EE_CRI_5,EE_CRI_6,EE_CRI_7,EE_CRI_8,EE_CRI_9,EE_CRI_10,EE_CRI_11,EE_CRI_12,EE_CRI_13,EE_CRI_14,EE_CRI_15,EE_CRI_16,EE_CRI_17,EE_CRI_18,EE_CRI_19,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,Robot_modi_velocity_percentage7,EE_modi_velocity_percentage0,EE_modi_velocity_percentage1,EE_modi_velocity_percentage2,EE_modi_velocity_percentage3,EE_modi_velocity_percentage4,EE_modi_velocity_percentage5,EE_modi_velocity_percentage6,EE_modi_velocity_percentage7,EE_modi_velocity_percentage8,EE_modi_velocity_percentage9,EE_modi_velocity_percentage10,EE_modi_velocity_percentage11,EE_modi_velocity_percentage12,EE_modi_velocity_percentage13,EE_modi_velocity_percentage14,EE_modi_velocity_percentage15,EE_modi_velocity_percentage16,EE_modi_velocity_percentage17,EE_modi_velocity_percentage18,EE_modi_velocity_percentage19,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,Robot_PFLFlag_7,EE_PFLFlag_0,EE_PFLFlag_1,EE_PFLFlag_2,EE_PFLFlag_3,EE_PFLFlag_4,EE_PFLFlag_5,EE_PFLFlag_6,EE_PFLFlag_7,EE_PFLFlag_8,EE_PFLFlag_9,EE_PFLFlag_10,EE_PFLFlag_11,EE_PFLFlag_12,EE_PFLFlag_13,EE_PFLFlag_14,EE_PFLFlag_15,EE_PFLFlag_16,EE_PFLFlag_17,EE_PFLFlag_18,EE_PFLFlag_19,max_ImpactVel,max_CRI,max_modi_velocity_percentage
2.000000,0.000000,28.224938,158.650485,186.570740,182.998258,168.281193,176.860925,176.621612,176.516065,176.461706,176.351591,176.815405,176.707408,176.446461,176.545555,176.293575,176.280811,176.372196,176.412186,176.187287,176.305452,176.265544,176.174504,176.192194,176.249919,176.404742,176.350692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412777,1.010861,0.000000,1.013345,0.000000,0.811820,0.000000,0.610884,0.726886,0.136071,0.708140,0.628120,0.694634,0.678178,0.849406,0.835427,0.000000,0.680997,0.900589,0.695119,0.560375,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,95.898123,300.000000,95.923492,300.000000,182.167735,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,189.653657,201.923930,300.000000,300.000000,148.438231,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.570740,1.013345,95.898123,
2.100000,0.000000,19.237879,108.365913,127.260304,125.919429,116.227008,122.131118,121.988584,121.936353,121.883947,121.829193,122.099605,122.045966,121.876231,121.924039,121.780329,121.769914,121.815128,121.839131,121.719452,121.777942,121.753995,121.709022,121.719624,121.748686,121.837289,121.810295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342426,0.869322,0.000000,0.898056,0.000000,0.720836,0.000000,0.481257,0.669751,0.119191,0.000000,0.529264,0.648843,0.638001,0.787977,0.766075,0.818319,0.639837,0.818488,0.650368,0.443130,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,152.694977,300.000000,140.650875,300.000000,276.240979,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,259.480826,300.000000,231.386215,300.000000,216.183874,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.260304,0.898056,140.650875,
2.200000,0.000000,10.250820,57.834247,67.847946,67.486883,62.436845,65.599996,65.530497,65.509277,65.476263,65.453890,65.582905,65.561023,65.473394,65.492253,65.425054,65.418938,65.437305,65.448994,65.396318,65.420090,65.408431,65.390194,65.395304,65.407348,65.449139,65.438057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.231186,0.636694,0.000000,0.666502,0.512376,0.559763,0.000000,0.368368,0.544164,0.101825,0.537077,0.387598,0.530135,0.504120,0.601433,0.591364,0.619963,0.505059,0.617164,0.527678,0.349172,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,264.009000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.847946,0.666502,264.009000,
2.300000,0.000000,1.263762,7.134841,8.366540,8.338775,7.721747,8.112501,8.104233,8.101937,8.097622,8.095193,8.110376,8.108002,8.097337,8.099343,8.091511,8.090730,8.092717,8.094105,8.088142,8.090716,8.089332,8.087360,8.087963,8.089282,8.094178,8.092972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077174,0.175096,0.150905,0.175142,0.147769,0.167022,0.000000,0.108043,0.161299,0.007983,0.158460,0.110647,0.155636,0.144876,0.161417,0.162472,0.162406,0.145892,0.163248,0.154894,0.100555,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.366540,0.175142,300.000000,
2.400000,0.000000,20.398651,14.710571,13.841476,49.502930,42.386043,58.692947,78.517211,47.887909,86.327846,59.364355,76.523885,46.342352,65.833379,90.028244,74.764584,79.093513,97.245661,98.508150,74.983985,99.381246,98.032974,79.379711,80.681373,91.579953,90.898125,80.332175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352652,0.525942,0.523865,0.753745,0.735467,0.540194,0.000000,0.832964,0.813064,0.845374,0.644188,0.838040,0.829254,0.807045,0.630513,0.856335,0.608460,0.813074,0.623930,0.676394,0.826220,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,297.262533,300.000000,300.000000,163.100454,224.937170,178.922149,300.000000,204.248886,212.550574,240.372473,300.000000,200.574640,300.000000,248.514966,300.000000,300.000000,193.141776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.381246,0.856335,163.100454,
2.500000,0.000000,44.135128,31.546569,29.669958,106.631520,91.207252,126.477439,169.565584,102.964217,186.254210,127.571327,165.203834,99.543930,141.433686,194.102302,160.693792,170.086022,209.604366,212.387279,161.188969,214.299934,211.330983,170.725864,173.614374,197.341725,195.836305,172.829816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500450,0.655748,0.000000,0.870937,0.000000,0.726374,0.000000,1.095958,0.988405,1.058168,0.759695,1.012031,1.006268,0.968074,0.713646,1.015290,0.000000,0.966236,0.703645,0.801058,1.032759,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,292.836734,300.000000,300.000000,170.986496,300.000000,300.000000,300.000000,76.390564,102.464767,83.152299,287.307430,95.105033,97.865307,113.825530,283.975488,94.055795,300.000000,115.393006,295.664631,247.953054,89.466650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,214.299934,1.095958,76.390564,
2.600000,0.000000,67.871606,47.771371,44.894965,162.713111,138.923669,193.130602,259.904985,156.621222,285.005476,193.856076,253.066462,151.157232,214.813678,296.651771,244.261388,258.773052,320.187749,324.603321,245.076854,327.607468,322.904568,259.811405,264.444616,301.320538,298.925093,263.161177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605539,0.704372,0.000000,0.974324,0.000000,0.816925,0.000000,1.292136,1.111420,1.216274,0.851248,1.123559,1.146253,1.083703,0.804553,1.147967,0.762159,1.079909,0.790105,0.902564,1.169606,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,192.129768,300.000000,300.000000,109.136108,300.000000,198.341592,300.000000,50.203262,67.246334,54.204230,187.956197,61.975547,63.165403,74.411447,185.319162,61.648178,224.700115,75.704518,193.696647,159.722867,59.090796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000,327.607468,1.292136,50.203262,
2.700000,0.000000,91.608084,63.082978,59.216965,217.180323,184.935188,258.037261,349.123255,208.115684,381.913848,257.177390,339.639862,200.345642,284.765438,396.818488,324.181214,343.895351,428.002668,434.221028,325.383715,438.396328,431.787569,345.399641,352.016965,402.523092,399.135789,350.138191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.722901,0.750047,0.000000,1.055731,0.000000,0.899044,0.000000,1.438183,1.193676,1.330100,0.924045,1.174993,1.232631,1.185496,0.853027,1.210485,0.834624,1.175183,0.845188,0.973380,1.256657,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,143.406835,255.822960,300.000000,79.032135,300.000000,147.928970,300.000000,37.735715,49.141247,40.966890,140.389370,47.126554,46.409058,56.179604,138.071778,46.029736,168.461510,56.838432,145.080470,115.558607,44.297370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000,438.396328,1.438183,37.735715,
2.800000,0.000000,115.344562,77.221689,72.376529,269.466467,228.640486,320.580107,436.773106,256.739929,476.273439,316.496843,424.415706,246.305844,350.077701,493.705679,399.162336,424.184412,532.019171,540.264451,400.838161,545.717591,536.976051,426.242109,435.159083,499.924032,495.408651,432.557802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.888091,0.799439,0.000000,1.114490,0.000000,0.962640,0.000000,1.554373,1.268701,1.419381,0.968788,1.266876,1.351922,1.244792,0.934947,1.328612,0.871297,1.216937,0.902219,1.045287,1.316353,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,115.146612,202.562972,300.000000,61.251813,300.000000,116.497667,300.000000,30.623360,38.612421,33.518587,112.816654,38.244611,36.493417,45.112636,110.496205,36.757069,135.792245,45.757980,116.770844,83.143805,36.150372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,545.717591,1.554373,30.623360,
2.900000,0.000000,139.081040,89.989362,84.172967,318.997415,269.427499,380.129499,522.353926,301.826159,567.318334,370.766076,506.829656,288.269902,409.518967,586.353894,467.891689,498.343999,631.145948,641.691741,470.142853,648.555641,637.403536,501.059075,512.660770,592.442453,586.629638,509.182124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.026312,0.844486,0.000000,1.239471,1.196843,1.011192,0.000000,1.663856,1.371690,1.501299,1.020180,1.377756,1.468687,1.296936,1.050215,1.463305,0.916922,1.301038,1.009834,1.181409,1.393814,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,96.799522,167.163512,300.000000,48.996507,47.990515,95.555292,300.000000,26.055726,31.412111,28.601269,94.466771,32.256808,29.969829,38.792939,92.560649,31.530596,115.069886,38.859733,97.827417,58.644834,30.679054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,648.555641,1.663856,26.055726,
3.000000,0.000000,162.817518,101.289281,94.503748,365.202969,306.684207,436.053949,605.307360,342.779489,654.224036,418.951282,586.257538,325.539276,461.863867,673.747684,529.063853,565.077854,724.241992,737.403992,532.001799,745.835690,731.951203,568.564880,583.294787,678.954096,671.644479,578.761798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867826,0.000000,1.350622,1.209092,1.054706,0.000000,1.768965,1.454076,1.597303,1.089891,1.454535,1.552410,1.383607,0.000000,1.555467,0.994195,1.408231,1.097569,1.307757,1.479736,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,141.110319,300.000000,40.834284,42.426008,80.459303,300.000000,23.004026,26.718247,25.066092,82.512429,27.993942,25.386607,34.205246,300.000000,27.472268,100.816346,34.098158,85.913554,43.663094,26.796784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,745.835690,1.768965,23.004026,
3.100000,0.000000,178.023584,106.124041,98.717696,388.965048,324.346971,465.506175,653.748650,361.865546,702.541861,439.153322,631.806818,341.273206,482.940687,720.424513,554.991660,594.788581,773.219128,788.600834,558.554592,798.308985,782.118736,598.961335,616.457039,723.762577,715.149517,610.947394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.880715,0.000000,1.413725,1.213057,1.081039,0.000000,1.825000,1.503349,1.643276,1.123464,1.489373,1.603752,1.425747,1.184238,1.598825,1.032375,1.454181,1.137204,1.369084,1.518947,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,128.745549,300.000000,36.222410,41.380536,72.314830,300.000000,21.875670,24.158922,24.150749,77.155575,26.754861,22.771507,32.498977,74.492524,25.913349,95.191614,32.049763,80.561267,35.484870,25.468305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,798.308985,1.825000,21.875670,
3.200000,0.000000,178.023584,101.962774,94.554152,378.320118,313.025361,453.871327,645.079667,348.956749,689.031940,419.725188,621.978502,326.549522,460.235502,703.359429,530.830240,571.016061,753.701448,770.062248,534.716621,780.261604,763.069946,575.524472,594.388676,704.341570,695.107744,588.342370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.188985,0.882980,0.000000,1.428011,1.203445,1.085808,0.000000,1.797257,1.515375,1.614871,1.108394,1.474934,1.607112,1.393826,1.172676,1.581937,1.009636,1.427713,1.120889,1.379967,1.502005,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,79.971562,127.152925,300.000000,35.292232,43.791275,70.962584,300.000000,22.794687,24.006273,25.351588,78.708699,27.398316,22.916858,33.864576,75.721852,26.770605,98.523766,33.221283,82.631527,33.273516,26.267717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,780.261604,1.797257,22.794687,
3.300000,0.000000,178.023584,98.485760,91.063571,367.674021,301.675539,442.194716,636.060858,336.466784,675.164835,400.351605,611.785552,312.223358,437.533619,685.953203,506.693479,547.224833,733.882473,751.180634,510.859964,761.856668,743.701781,552.028511,572.193959,684.648449,674.815917,565.649507,0.000000,0.000000,0.000000,0.000000,1.071488,0.000000,1.172027,0.885362,0.000000,1.437434,1.196547,1.089630,0.000000,1.768681,1.527256,1.584969,1.089363,1.461804,1.607679,1.361989,1.160229,1.564377,0.985798,1.398895,1.103860,1.389440,1.485381,300.000000,300.000000,300.000000,300.000000,93.432883,300.000000,81.731220,126.854434,300.000000,34.848993,46.330352,69.837310,300.000000,23.840563,24.123342,26.598281,80.701864,28.075813,23.020516,35.355083,77.270331,27.139548,102.207689,34.369510,85.104686,32.121127,27.091125,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,761.856668,1.768681,23.020516,
3.400000,0.000000,178.023584,95.773101,88.331674,357.034696,290.303368,430.480791,626.699112,324.427621,660.957378,381.058212,601.235561,298.330868,414.866640,668.232540,482.627015,523.459881,713.797912,731.989643,487.023460,743.124684,724.046461,528.512222,549.905281,664.712985,654.308698,542.907916,0.000000,0.000000,0.000000,0.000000,1.040363,0.000000,1.152992,0.887787,0.823774,1.440791,1.189575,1.091916,0.000000,1.738794,1.538501,1.554920,1.069970,1.449630,1.605814,1.332729,1.151330,1.546044,0.967800,1.368157,1.085956,1.398291,1.469070,300.000000,300.000000,300.000000,300.000000,96.193325,300.000000,84.143752,126.336407,196.546664,34.612712,49.015025,69.240131,300.000000,24.982630,24.141628,28.132898,83.013333,28.660864,22.989871,36.964357,78.616392,28.534498,105.032110,35.595066,87.563647,31.456013,27.813495,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,743.124684,1.738794,22.989871,
3.500000,0.000000,154.829950,81.743741,75.256301,301.867388,243.208691,364.831861,537.162827,272.736859,563.021793,315.786132,514.038765,248.521898,342.412177,566.516917,400.245070,435.968111,604.266790,620.779854,404.210341,630.821314,613.509649,440.522444,460.064354,561.711522,552.222640,453.651414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.007993,0.872083,0.783984,1.347802,1.144819,1.057368,0.000000,1.608293,1.479405,1.452679,1.004530,1.356125,1.528434,1.263346,1.050473,1.427982,0.892082,1.248652,0.975914,1.331643,1.377230,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,98.792847,144.002506,241.145460,39.695392,59.499379,79.405968,300.000000,30.072860,27.500081,33.803375,97.653011,33.544307,26.617046,43.881233,92.356116,33.653029,125.889079,42.370958,103.636369,35.501734,32.977358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,630.821314,1.608293,26.617046,
3.600000,0.000000,131.093472,68.539644,63.038114,249.317179,199.182709,301.939123,448.914585,224.343028,467.961315,256.091502,428.618888,202.735201,276.601374,468.887240,324.804227,355.179427,499.519482,513.978523,328.230354,522.727322,507.569659,359.120520,376.301117,463.591331,455.256948,370.664875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.847564,0.850275,0.749331,1.231472,1.079798,1.015711,0.000000,1.485082,1.394335,1.355183,0.963261,1.236821,1.411093,1.201397,0.927747,1.273231,0.860871,1.203724,0.872179,1.255033,1.315917,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,119.446660,169.583077,300.000000,47.168243,73.214805,93.610014,300.000000,37.011756,33.012289,42.168744,118.629868,40.218194,31.880651,53.929270,111.700797,40.268297,153.797582,51.595630,125.476090,41.966248,39.979864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,522.727322,1.485082,31.880651,
3.700000,0.000000,107.356994,55.942040,51.433152,199.901416,158.514113,242.507922,363.509738,179.388121,377.172041,202.064745,346.396151,160.938921,217.464330,376.558514,256.442643,281.391594,400.758443,412.910671,259.273116,420.235540,407.494352,284.656723,299.131442,371.407221,364.389780,294.395175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682509,0.807943,0.713431,1.176962,1.016236,0.968306,0.000000,0.000000,1.323765,0.000000,0.906019,1.173643,1.314351,1.114501,0.850430,1.185837,0.804077,1.134905,0.836331,1.207261,1.244356,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,148.227212,207.197156,300.000000,57.828510,93.041991,112.335572,300.000000,300.000000,40.012463,300.000000,147.211215,48.828964,39.135785,69.004609,138.908006,50.995278,194.199981,64.710729,156.167763,50.985216,49.806984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,420.235540,1.323765,39.135785,
3.800000,0.000000,83.620516,43.596777,40.084042,153.042564,120.594071,185.915653,280.518138,137.105460,289.957187,152.636264,266.879247,122.266449,163.756341,288.632919,193.821644,213.292818,306.941995,316.593765,196.029122,322.394366,312.272526,215.848035,227.359596,284.124716,278.546234,223.606825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.598273,0.761631,0.677416,1.094563,0.951028,0.901843,0.000000,0.000000,1.235803,0.000000,0.837975,1.118019,1.230450,0.000000,0.806803,1.122563,0.742252,1.044276,0.774910,1.133391,1.154106,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,193.864525,263.561831,300.000000,74.469682,123.695222,146.606778,300.000000,300.000000,52.285080,300.000000,191.462049,63.396491,50.585296,300.000000,180.926630,67.152824,256.043649,84.909285,204.560562,65.629080,64.967136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,322.394366,1.235803,50.585296,
3.900000,0.000000,59.884039,31.292823,28.777402,108.171474,84.817380,131.540813,199.461435,96.813866,205.576930,106.765014,189.527198,85.935894,114.257111,204.177811,135.636558,149.598028,217.004718,224.013619,137.213205,228.216759,220.864764,151.429176,159.793762,200.687830,196.635627,157.077246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511042,0.712706,0.631131,0.988471,0.877395,0.812734,0.000000,0.000000,1.112083,0.000000,0.000000,1.026159,1.109585,0.000000,0.725980,1.013002,0.688073,0.955353,0.704391,1.027103,1.027490,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,273.595826,300.000000,300.000000,103.900445,176.786568,204.700943,300.000000,300.000000,73.332562,300.000000,300.000000,89.421216,70.962765,300.000000,255.614667,94.139015,300.000000,120.556061,289.475289,90.669934,91.552622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,2.000000,228.216759,1.112083,70.962765,
4.000000,0.000000,36.147561,18.934935,17.416801,64.718574,50.573651,78.754034,119.816886,57.895185,123.248805,63.421578,113.752703,51.227848,67.753237,122.223461,80.599430,89.032979,129.852649,134.121566,81.547663,136.677878,132.199141,90.137217,95.233001,120.012659,117.544539,93.583132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414738,0.655813,0.506944,0.876917,0.749381,0.711057,0.000000,0.000000,0.941454,0.000000,0.000000,0.897711,0.955189,0.000000,0.657053,0.897996,0.000000,0.851492,0.644702,0.888085,0.877247,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,173.342748,296.040682,300.000000,300.000000,300.000000,121.870743,300.000000,300.000000,149.074817,117.919676,300.000000,300.000000,158.285896,300.000000,202.003092,300.000000,152.117431,153.497905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.677878,0.955189,117.919676,
4.100000,0.000000,12.411083,6.510910,5.989724,22.120917,17.255964,26.927503,41.036807,19.784795,42.170223,21.598221,38.942957,17.478116,23.052378,41.786977,27.453073,30.349633,44.386930,45.859153,27.777849,46.740106,45.195359,30.728404,32.485890,41.010009,40.158871,31.917839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225121,0.433602,0.330382,0.604927,0.450776,0.443652,0.000000,0.000000,0.620404,0.000000,0.000000,0.606645,0.657269,0.000000,0.499161,0.619437,0.000000,0.528874,0.470134,0.590603,0.528918,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.740106,0.657269,300.000000,
